,cwnd,p
0,108.0,4.451566951566952e-05
1,109.0,4.451566951566952e-05
2,110.0,4.451566951566952e-05
3,111.0,4.451566951566952e-05
4,112.0,4.451566951566952e-05
5,113.0,4.451566951566952e-05
6,114.0,4.451566951566952e-05
7,115.0,4.451566951566952e-05
8,116.0,4.451566951566952e-05
9,117.0,4.451566951566952e-05
10,118.0,4.451566951566952e-05
11,119.0,4.451566951566952e-05
12,120.0,4.451566951566952e-05
13,121.0,4.451566951566952e-05
14,122.0,2.425065476767873e-05
15,123.0,2.425065476767873e-05
16,124.0,2.425065476767873e-05
17,125.0,2.425065476767873e-05
18,126.0,2.1051745189676224e-05
19,127.0,2.0775767145201835e-05
20,128.0,2.0775767145201835e-05
21,129.0,1.8861162979309303e-05
22,130.0,1.8861162979309303e-05
23,131.0,1.8861162979309303e-05
24,132.0,3.451370193967005e-05
25,133.0,3.451370193967005e-05
26,134.0,1.669504824868944e-05
27,135.0,1.5929908403026682e-05
28,136.0,1.5929908403026682e-05
29,137.0,1.5929908403026682e-05
30,138.0,1.5191565642755143e-05
31,139.0,1.5191565642755143e-05
32,140.0,1.5191565642755143e-05
33,141.0,1.4385798339878872e-05
34,142.0,1.3972725240330875e-05
35,143.0,1.3972725240330875e-05
36,144.0,1.3078049801213643e-05
37,145.0,1.3078049801213643e-05
38,146.0,2.5944375259443752e-05
39,147.0,2.5944375259443752e-05
40,148.0,2.5944375259443752e-05
41,149.0,1.194200960137572e-05
42,150.0,1.1514104778353483e-05
43,151.0,2.283626398721169e-05
44,152.0,1.1113086770981508e-05
45,153.0,3.3009836931405556e-05
46,154.0,3.3009836931405556e-05
47,155.0,2.1469593687939454e-05
48,156.0,2.1469593687939454e-05
49,157.0,2.1469593687939454e-05
50,158.0,2.1469593687939454e-05
51,159.0,1.0079019512981777e-05
52,160.0,1.9054878048780488e-05
53,161.0,9.570385399420034e-06
54,162.0,2.8015913038605928e-05
55,163.0,2.771823490280139e-05
56,164.0,9.266809993327898e-06
57,165.0,4.626416840157298e-05
58,166.0,2.7013885136960397e-05
59,167.0,2.677208920460123e-05
60,168.0,1.7507002801120447e-05
61,169.0,1.766316347257794e-05
62,170.0,2.5687130747495506e-05
63,171.0,1.6732341105505778e-05
64,172.0,2.54254525730558e-05
65,173.0,2.5352398336882668e-05
66,174.0,1.649103712132456e-05
67,175.0,4.158868787689748e-05
68,176.0,2.410955381252411e-05
69,177.0,2.410955381252411e-05
70,178.0,8.025682182985553e-06
71,179.0,1.5759075257463892e-05
72,180.0,1.5738117721120555e-05
73,181.0,1.5584941829204624e-05
74,182.0,5.424758598242378e-05
75,183.0,3.0316121355433785e-05
76,184.0,5.2691798145248705e-05
77,185.0,3.0113679138748776e-05
78,186.0,7.4983878466129785e-06
79,187.0,1.4691191161779398e-05
80,188.0,3.663325713615849e-05
81,189.0,1.4358223313447194e-05
82,190.0,3.649901452660778e-05
83,191.0,3.630792020971455e-05
84,192.0,7.223763291724456e-06
85,193.0,2.1351705289529124e-05
86,194.0,2.1447874515635502e-05
87,195.0,2.1447874515635502e-05
88,196.0,2.8149190710767065e-05
89,197.0,2.8122671091300253e-05
90,198.0,1.3951671410234946e-05
91,199.0,2.102563024326654e-05
92,200.0,2.092050209205021e-05
93,201.0,2.7486875017179296e-05
94,202.0,2.7695077200027697e-05
95,203.0,2.0496983527257573e-05
96,204.0,2.0283975659229208e-05
97,205.0,1.3512600499966218e-05
98,206.0,1.3512600499966218e-05
99,207.0,2.0156820060067322e-05
100,208.0,1.3082155939298796e-05
101,209.0,3.98171067562994e-05
102,210.0,1.3082155939298796e-05
103,211.0,1.9969114436338462e-05
104,212.0,2.5600983077750185e-05
105,213.0,2.5600983077750185e-05
106,214.0,6.490134994807892e-06
107,215.0,1.8779930514257096e-05
108,216.0,1.8779930514257096e-05
109,217.0,2.467627807697765e-05
110,218.0,1.2499062570307227e-05
111,219.0,3.5907287383974576e-05
112,220.0,6.175889328063241e-05
113,221.0,6.2758486516339174e-06
114,222.0,4.355183913194963e-05
115,223.0,6.0928056151296546e-06
116,224.0,4.926108374384237e-05
117,225.0,6.340148993501348e-06
118,226.0,1.8539575814505364e-05
119,227.0,4.4821227333265036e-05
120,228.0,4.4820079395569215e-05
121,229.0,1.8849549181615408e-05
122,230.0,3.737386321166065e-05
123,231.0,1.8767359807822234e-05
124,232.0,1.275249948990002e-05
125,233.0,1.8879085748807472e-05
126,234.0,1.245919613266552e-05
127,235.0,2.4812356553563674e-05
128,236.0,3.637157197934095e-05
129,237.0,1.880865950683695e-05
130,238.0,1.8646511859181543e-05
131,239.0,1.8271180866419398e-05
132,240.0,2.5329280648429583e-05
133,241.0,1.2554848996553693e-05
134,242.0,1.2427763623935872e-05
135,243.0,2.4978612063420695e-05
136,244.0,3.063049817442231e-05
137,245.0,3.134894510799712e-05
138,246.0,3.1758130081300816e-05
139,247.0,5.711167235668143e-05
